"Idade","Renda","Utilizou"
31.2648850244254,6.76579493334792,"S"
45.4580048085212,6.10108837853327,"N"
37.4277732793672,6.47702082374691,"S"
45.1343949650234,4.74579961720774,"S"
58.5244756199733,10.4276082212533,"N"
48.6480331763872,7.22208678175773,"N"
50.8938046039237,7.26788407149518,"N"
50.9396355458949,9.33093077164788,"N"
47.2111525108742,7.50245798934234,"N"
41.5739651812181,5.41821560769188,"S"
44.4834992294038,6.98242144670645,"N"
48.1382639512589,7.37075968207681,"N"
34.4492566722873,5.83581231108027,"S"
47.3757114649185,4.65292323004774,"S"
43.5877964595355,4.63797362491793,"S"
48.8591474532182,6.11873934038009,"N"
47.7094890013064,7.82888909073593,"N"
40.0848765062626,5.50894183449286,"N"
44.3629328807966,4.8754556098483,"S"
37.3385686491613,5.83562632851224,"S"
48.8161435732155,7.37030840001556,"N"
51.5142775012189,8.43173033149294,"N"
32.2038517538044,7.11787485078044,"S"
46.2510216810804,7.10441734036811,"N"
50.4147917612601,7.99339871374418,"N"
43.639908816169,3.45788484776126,"S"
50.5257535083561,7.63910426921911,"N"
44.8796842805103,6.77947432311614,"N"
50.1940265993535,8.04037655198772,"N"
37.486937759254,5.31670113580946,"S"
40.1518001131185,5.40556606157598,"S"
57.4524886413972,8.59878915768953,"N"
52.4486553719982,8.89398015379867,"N"
47.1147695014467,6.61871832427252,"N"
36.3050558020094,6.43885333923423,"S"
49.7979017231489,7.67592240611229,"N"
37.5064862631387,5.68044855866023,"S"
36.013959512846,5.3554733865102,"S"
32.6733916514664,5.94620287435601,"S"
38.105847472303,6.26558710055521,"S"
34.7278291060687,6.26859827299659,"S"
48.0434471374724,8.41763114810416,"N"
50.1028613505522,8.20114620057532,"N"
48.2178323856322,8.51442880431435,"N"
29.9186550842699,4.6805442473206,"S"
49.5505224408925,2.45756030308616,"S"
35.5675097541864,4.40508295575251,"S"
47.8159530449504,7.57387568274468,"N"
55.7956966768248,9.25610617759302,"N"
56.1472433192665,9.87061301026698,"N"
50.9498269602044,7.64321921071758,"N"
51.5542394416414,7.99147897541587,"N"
45.4968020161151,4.20434499720966,"S"
49.6765384813428,3.63784015119313,"S"
52.0326223850838,8.4949634239862,"N"
54.3481956255966,10.3195780618578,"N"
36.9151801412457,4.33642216477427,"S"
37.9504321407173,4.95967213809509,"S"
31.4638706428039,6.66824111375513,"S"
34.3477355339603,5.38166012549903,"S"
39.7238047718793,5.38439582872902,"S"
41.0993713580219,5.21181834137964,"S"
30.0412204738651,7.61192925330819,"S"
37.5484967215878,5.87627436166622,"S"
54.2688983847659,9.12489849319654,"N"
52.3590843100412,9.38276636978681,"N"
34.6562821700314,5.93945282382892,"S"
56.5655482628024,8.483998714484,"N"
54.325645025488,8.17658008337201,"N"
49.9992889896633,7.23492639847966,"N"
52.3418682327383,8.4342625873917,"N"
57.2986198350089,8.39122426208885,"N"
43.6623658007819,4.89242989157603,"S"
33.9028772898129,7.09000960257169,"S"
41.3130400574043,6.05009704268405,"S"
34.56636162336,6.14363254407283,"S"
40.1525541953327,4.14156918792046,"S"
29.957913596858,6.53819331934107,"S"
44.4847712408169,7.62109321534232,"N"
48.8466598970025,6.7533505391703,"N"
40.6737400290219,5.32503796620537,"S"
49.2439375879203,4.25599530014931,"S"
37.220869522985,5.65666315538344,"S"
44.5895470637997,4.97248313944585,"S"
42.569865184829,4.90009855815217,"S"
40.5614183200384,5.29727606541134,"S"
41.8661208214222,4.58467464751704,"S"
52.828106609754,7.86749168799951,"N"
32.6674615477636,6.63651800835126,"S"
34.9031131797541,5.39638694415077,"S"
49.0430162753573,6.66235740706874,"N"
31.0740650952365,7.1628069892444,"S"
51.4560790869687,7.37072854785247,"N"
35.3424554634194,4.79826409901631,"S"
47.4087755394421,8.35845583071502,"N"
49.1607921702976,8.05927716054645,"N"
46.3216207715853,8.38728128798666,"N"
32.151522583826,6.09516634081417,"S"
50.8439017894696,7.53564841640097,"N"
33.451332640731,6.90885031259519,"S"
45.872451180371,7.11534373392156,"N"
54.8646348260553,8.38349769138314,"N"
43.1258896662702,3.82218037956111,"S"
40.3109183802976,4.9648254251383,"S"
48.1795106413952,6.60161496542622,"N"
33.50634081696,7.3973256863839,"S"
47.2646689977341,8.03104280892102,"N"
49.2259637031707,7.96586012299279,"N"
34.3855837754289,5.77135808834041,"S"
52.9708033172223,8.68948282704652,"N"
43.19406149912,6.42230100915963,"N"
54.3893096640394,9.08567305461871,"N"
53.7404536865667,9.21353382094005,"N"
45.5596820786655,4.55881403714764,"S"
56.5674850241071,9.80662647500761,"N"
50.1246110056553,7.69536531667084,"N"
31.8916836124734,6.71789367146787,"S"
40.2659058522305,5.36235132256391,"S"
38.77236077912,5.59677958490432,"S"
47.4242242529807,4.74647889567779,"S"
42.0433467110472,6.06885493632901,"S"
37.2650136087707,4.93636258628043,"S"
53.8560047054806,8.8886525787532,"N"
47.5978675757298,6.75791547507773,"N"
41.8811223956136,5.67006736954923,"S"
52.0366698103183,7.6835039992959,"N"
38.7590655843075,5.40330146672326,"S"
34.8674595985877,7.18506711317368,"S"
39.7229487075502,6.17818769187161,"S"
49.0022145264886,7.54797246740208,"N"
54.0293912809895,9.03939269239662,"N"
38.474451724569,7.21205591794423,"S"
35.635686598454,5.56409995248329,"S"
49.9193954839292,7.48392374633453,"N"
39.0039883092726,6.62619195357633,"S"
57.5128455327819,9.87267278787088,"N"
61.7912604609866,9.89859183477978,"N"
53.399215116453,8.94487821704755,"N"
39.7155304548595,6.32426986985384,"N"
44.2598100408455,2.47640221829537,"S"
35.0080016470295,5.90546372593043,"S"
59.5047397242623,9.05808187608468,"N"
38.2759329172467,5.69334889705904,"S"
47.3153839035846,7.61820928487723,"N"
51.1737364863255,7.74162849533724,"N"
43.1452909910044,6.51572851740384,"S"
52.9691168661785,8.29716662286671,"N"
52.6032393820308,9.56482094011484,"N"
57.5890894974465,8.25215465728807,"N"
47.1399196313845,8.63199363853827,"N"
50.2068353359577,8.71607966310431,"N"
39.6946489667343,5.11697525553058,"S"
50.1142085142951,8.22970423880456,"N"
36.3471968576409,6.11032055082088,"S"
44.0526133111357,7.75038074040874,"N"
55.3201147030288,9.2270117188555,"N"
37.611150516301,4.92038268949915,"S"
31.8574501622534,7.20655103815797,"S"
39.1676562588156,5.22168671171716,"S"
34.1012039156063,6.50201303443084,"S"
50.5739764275797,8.80007934589239,"N"
41.1878950766939,5.51397487654273,"S"
43.2145717741128,5.11729919104567,"S"
45.9520674537247,6.86758033179641,"N"
50.2277846828002,8.25993907552459,"N"
41.8051755277137,7.22997129337842,"N"
39.5712970920972,4.33631437412633,"S"
51.4686559247821,6.91831115959279,"N"
44.401116391915,3.11146226014626,"S"
31.5877149580026,7.01486499235658,"S"
41.2055286340782,6.19793761151027,"S"
43.9622216786139,6.99069543145357,"N"
42.7285365571932,4.69485488247708,"S"
45.3240394967939,6.9399543139852,"N"
43.8694316096617,7.14322703034706,"N"
34.3648400712587,6.31471326199868,"S"
34.0771121781605,5.05288882753739,"S"
33.8361803870115,6.29722645769694,"S"
55.2140660799892,9.65835779840719,"N"
46.2242579036347,7.47345037323479,"N"
41.1996525853101,4.99628455796933,"S"
36.9534721626587,5.49304005822598,"S"
33.6545577275704,6.93138389940504,"S"
40.3982588693006,5.98531026227112,"S"
37.6262145486704,5.61104814440583,"S"
46.513289690529,7.32003863274858,"N"
37.4334843369614,4.98740542547078,"S"
35.0439746780982,5.7938373425558,"S"
32.6468903647262,6.49472301597802,"S"
47.235783936638,7.52458730521041,"N"
47.513683951107,7.07633450403767,"N"
40.1743399860245,6.20678958394352,"S"
56.7879026077629,8.99768341192488,"N"
47.3441813965635,7.72250211173801,"N"
54.2152459664983,8.79734440642247,"N"
50.565672552491,8.47377354086729,"N"
54.8201808057239,9.03999568029193,"N"
52.205164821386,9.66696094560391,"N"
55.053542086655,8.50120678705759,"N"
48.264182141234,2.96745252609531,"S"
37.9140447239578,6.28066569628176,"S"
51.1160285621976,7.6259241848131,"N"
42.7713030221514,5.66031861244884,"S"
51.9384475954361,10.4814233210373,"N"
44.0980726021659,5.06025029809777,"S"
50.1682032129243,7.74680653923602,"N"
34.7654687628397,5.96263050661637,"S"
51.0851347837643,6.27799883084402,"N"
46.3006383899043,5.42220040995785,"S"
32.9775574971024,7.90267422011027,"S"
40.5179052310285,4.85638723897898,"S"
46.211537845895,7.72509347584435,"N"
55.3184565282641,9.56034530584946,"N"
40.7597126976354,4.854440520932,"S"
38.087367387011,6.12422131293472,"S"
39.4938452587893,4.79472097501815,"S"
42.6425378031519,5.80308843598121,"S"
44.9915957898811,4.18657677129865,"S"
46.8699808053104,7.92793875109236,"N"
55.3340929571699,8.99364929524662,"N"
40.4166092826009,5.33211583993185,"N"
47.7805202890108,7.42207079001452,"N"
39.3138848856386,6.43471758910472,"S"
44.3194060832522,4.4464284453141,"S"
47.3933670543874,7.38128812505325,"N"
52.1818903329858,8.40465945678101,"N"
44.0963481668244,4.44164556933293,"S"
40.373582723084,4.74481381734003,"S"
39.4479939401424,4.15238765172746,"S"
49.7161985942263,7.85804116942592,"N"
54.4935404344679,8.82206858696537,"N"
33.8318339132062,5.962034990642,"S"
53.0284547730217,8.48926763520563,"N"
46.43675824087,4.94006841089385,"S"
49.2439494947388,8.33167592486734,"N"
44.4081115565507,4.56801420087588,"S"
37.3773544580586,5.12028179921635,"S"
44.0925006212559,7.27916820511551,"N"
53.9685175762498,7.74054144389514,"N"
58.2681928454576,9.78584558793952,"N"
40.8704482231736,4.56526619184765,"S"
43.1380728814715,5.54792995383111,"S"
38.0483736878003,6.53856128685986,"S"
50.2531481453558,7.51044562669146,"N"
42.2732633673572,5.62946612114229,"S"
45.8359641674298,7.26527863033253,"N"
45.1416547297801,6.57848071993331,"N"
44.389995743592,7.22334506028018,"N"
52.0591582093046,9.01547999161103,"N"
34.4291260428178,6.23800094344567,"S"
55.3154599330595,8.54112831505864,"N"
42.0114279219381,5.53043641413891,"S"
50.8224517953839,8.21653843694356,"N"
45.3688455830996,3.89504942982337,"S"
35.2218182620177,5.47620089878068,"S"
52.1417050337898,7.84121304646232,"N"
40.8657701420729,5.68796179018581,"S"
39.4015572966355,5.86119718839185,"S"
51.0924446757994,7.51174345362684,"N"
46.9851897654239,6.46862526021909,"N"
33.0369588363525,6.82228349505941,"S"
46.8859271746059,7.26850781077407,"N"
35.1164636037497,4.51850783461933,"S"
49.65069638569,7.95443224726689,"N"
43.4322023779029,4.95800814732678,"S"
51.8770589182192,7.86619926490962,"N"
36.9912281534555,5.64746457443787,"S"
41.0844154748962,5.6312975964125,"S"
41.2799057563328,4.21815835485696,"S"
45.7873243885969,4.7509584271365,"S"
46.6130912815713,4.52110054835183,"S"
37.2221634420357,5.43885441382813,"S"
33.4715520168883,7.21513162160747,"S"
37.5843251286068,5.73630676380869,"S"
51.4097932224615,7.87954493546153,"N"
40.2100488337421,5.44549412519628,"S"
49.283003549418,8.23609396680653,"N"
38.4959468619035,5.18715910755156,"S"
38.6137285962642,6.68078361880426,"S"
32.3365469623472,6.9868772620704,"S"
41.4601514770365,5.41876632429705,"S"
38.1566983661033,5.66704938565924,"S"
37.0255172794105,6.77092492559915,"S"
40.9928571961627,5.46914530485797,"S"
37.9444118735166,6.49459788811915,"S"
48.5401013070429,7.0600376950484,"N"
34.275303017343,6.98680430381512,"S"
38.9574806292155,6.12572338410147,"S"
46.3872961560098,7.51900860820833,"N"
51.543662278856,9.00194247559505,"N"
39.9605585591315,6.08685738522914,"N"
40.1576283549128,5.06567443343334,"S"
32.9211875280297,6.22816143138878,"S"
32.145814695547,5.98994164988958,"S"
39.4908578207352,5.14320103970574,"S"
45.8042380183534,6.90826054936331,"N"
45.385465956365,6.89928902438291,"N"
49.1755662881842,8.00496902474936,"N"
49.0839477791071,7.93696766027744,"N"
36.6936423965708,7.0368674570923,"S"
39.5355263468965,4.77753829077197,"S"
37.8230691313292,5.55711282717081,"S"
49.3419441176261,3.15618315696578,"S"
36.6929201406685,6.57742312182321,"S"
44.6963906818248,4.41215432577035,"S"
46.3379040969551,7.57673966194404,"N"
35.328764859377,5.95297631822802,"S"
47.959444188202,7.60375780038625,"N"
51.6897725678789,9.02955644667021,"N"
46.0629099461555,4.7968861972059,"S"
40.5327677801794,5.22450351196851,"S"
49.7182527891306,8.07642967784054,"N"
38.2918321656832,4.35297875160168,"S"
40.9190299402154,5.77727663088609,"S"
47.6450269512683,7.77891875198143,"N"
34.4030491570287,6.43709330892321,"S"
50.9032405621166,7.55829096255102,"N"
52.1138192814666,9.57755977513518,"N"
36.2518455348675,4.87945595375716,"S"
39.3764944679416,5.29975560168778,"S"
51.2274614961072,7.55147147265982,"N"
47.5115212269788,8.0410355207889,"N"
47.1415357935785,7.17331130913192,"N"
53.5157218150929,8.67138378237551,"N"
41.2652846307229,6.26306427755667,"S"
38.0264536906171,5.91537311095201,"S"
49.4075662291394,7.76460836614628,"N"
42.9672348932818,5.84762120772939,"S"
43.4914656023451,4.98239062875519,"S"
39.8457201214442,4.78988798834174,"S"
49.360302372967,6.86871483802517,"N"
52.000900029387,7.71833520615662,"N"
38.5194554278231,5.06072574472853,"S"
47.1965188551454,7.60957592900206,"N"
47.5537445301683,7.10700252678314,"N"
42.9553124103478,4.23655477894783,"S"
50.9116783550445,7.6903689840671,"N"
32.9890378484669,6.70846238554106,"S"
43.0166440598519,4.05125982790701,"S"
53.7665239323568,9.28333253494444,"N"
48.8294872838607,7.4770082796173,"N"
48.8515840909894,7.61860612186348,"N"
41.8331808785316,6.32409238392006,"N"
52.6068023157821,8.91992412899204,"N"
53.9204601665276,8.84159323689379,"N"
52.6490337964535,8.53240973705512,"N"
41.9697236809555,4.31567766605852,"S"
35.2901786256479,6.20793209072901,"S"
33.4661363132718,5.53360384857949,"S"
49.948365933238,7.71438769345224,"N"
37.6892295211361,5.41910416024473,"S"
50.053427543625,8.37110826142389,"N"
31.8814810789572,6.86126280002838,"S"
48.9003625894842,7.65284910274706,"N"
48.5142539349956,8.91502617597972,"N"
57.5554203758986,10.1674129626157,"N"
44.2664562358396,6.58603910717565,"S"
45.0231944473918,7.12634635592813,"N"
40.5390654143854,6.1025681439141,"S"
38.5348342929148,6.56033195639455,"S"
55.2229413954254,8.03741572030733,"N"
36.0958671243555,5.13184755932973,"S"
38.0420149693686,5.61136356515738,"S"
55.8446677563582,9.44863889008308,"N"
35.8299459473154,4.17180726087436,"S"
49.5723561376506,8.59263788674784,"N"
38.6764516654247,6.64537378800702,"S"
45.9576387709092,3.46481832969066,"S"
42.9193662293578,5.45620591359321,"S"
48.4291111359644,7.21501362698524,"N"
50.5268127308581,8.29181159828508,"N"
48.1606559978555,7.85833273443106,"N"
38.8635064033171,5.59146245713974,"S"
47.8419724217351,7.87809201205265,"N"
51.6357473088708,8.18294492206894,"N"
53.2506355094315,9.03458575950921,"N"
40.4253559722461,5.97546412497713,"N"
49.5836290361447,8.04519317443775,"N"
52.2043380608095,8.4151213239201,"N"
42.6812777204677,4.29683458598156,"S"
49.447048330767,8.23180395328102,"N"
45.2130614777428,6.60322735106439,"N"
40.0712520140379,5.09421163218427,"S"
47.8284329070094,7.3807213411779,"N"
40.6647970316027,7.45233026402368,"S"
36.6773457061965,4.52714076777997,"S"
54.9637158118544,8.79328413362755,"N"
41.2887111564308,5.6256689598593,"S"
45.947222652131,8.47692285848974,"N"
48.1902595272125,7.9028707185526,"N"
40.5490765607542,5.90189574157684,"N"
45.556900843008,8.09178387366995,"N"
45.2833150109088,7.99898934983359,"N"
35.6325647911591,6.05394305582669,"S"
47.8759561507764,8.75269162521828,"N"
37.3933818147156,5.38625192355837,"S"
50.7428264644509,7.82934353403286,"N"
32.9050351007018,6.12969780305723,"S"
37.6407453957017,6.49839259931351,"S"
41.3802176757497,4.74906240447655,"S"
49.9097793518846,7.95086854464238,"N"
41.4321397221567,5.67749353307783,"N"
49.2081859971224,7.77543101674423,"N"
46.0461089068441,7.55446958330445,"N"
36.6879720661464,6.10160483417373,"S"
52.7493283178263,9.21151293600364,"N"
45.9994796576859,6.3613969108043,"N"
45.8213310068976,7.34066135441891,"N"
38.8135798646768,5.10773381933366,"S"
36.1724495323327,6.66775331268543,"S"
33.0932064218085,6.27238657143595,"S"
28.7680641311035,6.88063400079744,"S"
31.7876178767733,6.42832298891495,"S"
37.7959198324108,5.62369317568509,"S"
27.664380857122,7.18991559023705,"S"
34.8598299509971,7.05676458506125,"S"
36.6137262900027,6.72882324433578,"S"
34.4236247775135,6.44284825264405,"S"
37.9339219890778,5.69075061057858,"S"
50.0063546069473,7.88883557126354,"N"
51.2897150782357,7.93226358887624,"N"
58.8836438045523,11.4093686305835,"N"
31.1151943026886,7.63825829075459,"S"
42.4578753778683,6.37455254188078,"S"
41.6299272742662,6.72223441277037,"N"
47.4469538060821,7.63733793029595,"N"
49.4564131419206,7.58795969671628,"N"
41.376749288555,5.73012834738566,"S"
48.4012041152811,7.09305261049626,"N"
56.2057502084128,9.34883148962095,"N"
34.8515623734581,6.58038422110319,"S"
51.3120140340215,9.67013701143326,"N"
34.7915759111945,5.05732850459421,"S"
50.1455030467062,7.69259030813739,"N"
25.2405712456029,6.94436217451379,"S"
42.7367777455258,5.8285715453817,"S"
50.7837321541565,8.96151346621585,"N"
43.3805913229836,6.45774762327145,"N"
45.5211315096025,7.11526512985086,"N"
47.9679634137298,7.9040541253047,"N"
40.4502388265487,5.33935735414649,"S"
46.1486374991349,4.47674954219803,"S"
34.8334578888114,6.8194092477701,"S"
53.6927357096049,8.06347932864265,"N"
37.504593299966,4.80589838955626,"S"
42.5954903842735,4.83139711479282,"S"
40.553186933789,4.54817923205134,"S"
39.3263525902439,5.75599262312124,"N"
48.1163873728631,4.02745638931568,"S"
51.1827367554993,7.93095736566215,"N"
49.9048158209812,7.48287295294186,"N"
47.0502199462439,6.76979938066294,"N"
46.0930615150969,6.65016694146556,"N"
47.6621351489177,7.42578220585638,"N"
37.7734650364331,6.20945811252885,"S"
27.5993293462621,6.90166298933662,"S"
48.465250627319,8.11722861979946,"N"
39.1919249406692,5.15358690551811,"S"
35.0440795795677,5.96126275110759,"S"
40.118470987228,4.98596903081671,"S"
41.0476581481336,5.90716408053167,"S"
53.0834508853209,8.93396279247985,"N"
40.710033237764,5.13446757988485,"S"
57.464535538214,9.3266997332167,"N"
48.917523935398,7.80300972542481,"N"
52.5423585119338,8.58468387450217,"N"
48.0277459866795,8.3990996343313,"N"
44.1915110534088,4.35642415130552,"S"
46.506661212134,6.10787112873331,"N"
34.9066224987271,5.32272533967953,"S"
50.1381702318113,9.00087695274299,"N"
33.1936812726799,7.69314116214714,"S"
29.0770619133375,6.68515187683939,"S"
53.5075916411822,7.81574486192873,"N"
38.7638134373267,5.58475800067955,"S"
34.7676492244512,5.71388140255845,"S"
51.4370297523805,3.82534303609367,"S"
27.4567154193008,7.2977110468164,"S"
42.2953915114655,4.62301944814693,"S"
36.5763767878615,5.50666875129971,"S"
50.9444271458133,8.26814966792346,"N"
39.964889186053,6.37752688071982,"N"
48.7503257400359,7.75879714590777,"N"
50.6081534274462,7.23319943019388,"N"
44.850811743468,6.8040752840065,"N"
49.3017467365902,9.37638989159298,"N"
35.8574602686574,5.25034196429444,"S"
27.0232998970567,7.06850766314067,"S"
44.5049376308615,6.45124885525798,"N"
30.4156148387446,6.6351903908139,"S"
36.2025459369236,6.24793644630945,"S"
53.1106176435882,8.61946039603848,"N"
39.8782246816737,4.57965259559364,"S"
37.7761999582831,5.1095284111081,"S"
41.5539956279813,6.23623890570735,"N"
48.4301723840802,7.67838331237548,"N"
44.2251871828337,4.33420725490966,"S"
45.664044145082,4.65966195362217,"S"
41.1132906225526,4.92041658961544,"S"
33.7892042163249,5.52909763949006,"S"
31.164603530709,6.47436707298582,"S"
50.400834877004,8.71768247092201,"N"
55.6750180329159,9.18979792359922,"N"
53.842983952187,8.69658909263535,"N"
49.3607328147457,9.16309903490806,"N"
49.5980745957068,6.67414414559072,"N"
53.4627041165018,8.29888660177171,"N"
36.6183598317971,5.31100383875506,"S"
50.8947731585574,8.20157345185396,"N"
46.5761802625257,7.0383023205408,"N"
52.012842296961,8.81751265437743,"N"
41.3456198462047,4.8955957271097,"S"
36.4360616015378,7.19832301073944,"S"
55.8751227859797,8.96820754984832,"N"
46.3407178544606,7.43425077449267,"N"
49.2978781975959,7.4914785228038,"N"
39.7388513885076,5.87361477657775,"S"
40.0405176329861,4.50732931235021,"S"
46.2944475124256,7.20959393632169,"N"
41.3896699034559,5.42054885171406,"S"
49.558454072965,8.80097081283733,"N"
45.2076920154503,7.11964629336877,"N"
46.8098481559618,7.26070419482667,"N"
39.1558885611628,5.45807597656057,"S"
49.5151215987618,7.9803071262518,"N"
50.9609440362235,8.72206145451288,"N"
34.7845191504167,6.93046940385754,"S"
50.7727713672333,8.79370162565659,"N"
32.2588356604161,6.79588144908629,"S"
60.9891373418832,9.793028143499,"N"
56.2282443254904,9.38211088650666,"N"
47.9827758621385,8.13800280095747,"N"
54.6059595111909,8.48195681714113,"N"
54.2501676025244,8.82963929330223,"N"
33.7476903939345,6.67657975601833,"S"
39.4640336541288,5.30663218986291,"S"
31.0298648510315,6.50276251572653,"S"
40.2040643188885,4.66628296541192,"S"
45.7177153529672,4.36390116948261,"S"
42.3044552147048,4.22295944112633,"S"
41.7119912034586,5.48298027996433,"S"
37.2967520245709,5.78205302227724,"S"
29.7599629593099,5.82668733039095,"S"
35.445414804737,6.17241692039101,"S"
36.9784561527607,5.91216531533333,"S"
41.4139456323541,6.53924507546738,"S"
33.5224345912756,5.4122797935154,"S"
42.1662627683424,6.80298152358127,"N"
42.8375653846984,4.76573412932662,"S"
52.165575405694,8.54963669756268,"N"
40.2489232210196,4.65429540691975,"S"
36.1988398560461,5.9887936487857,"S"
46.7796517816092,6.66474173889937,"N"
56.2550382451359,9.03908407079522,"N"
44.6152782676605,3.13319452308105,"S"
52.6691964916547,9.38184720228868,"N"
50.5143211906702,7.95956195144473,"N"
36.2803699374007,6.69525471634092,"S"
49.3026034113492,7.8035777084978,"N"
48.572360804809,7.27893213832066,"N"
45.372656338965,7.76758732365689,"N"
49.5549511220455,8.84216436859832,"N"
37.8566890915095,5.31237906963253,"S"
40.0146139361561,5.93445607036469,"S"
52.7738228288893,6.86752787943178,"N"
52.153206779281,7.43870123916461,"N"
50.7230310357961,7.10776831478089,"N"
47.0328477099762,4.42061924711105,"S"
39.2387732469672,5.18710368682774,"S"
35.7627645734368,6.0049747918516,"S"
44.1632288698829,5.46042089460891,"S"
40.879750861119,5.34301556480351,"S"
48.4466991924211,8.93039286193307,"N"
41.7216950453661,5.08907455720159,"S"
37.9512729768533,6.53479368337938,"S"
39.5568149223157,5.92370326577894,"S"
50.9594462030638,8.5480639853641,"N"
30.6382851203006,7.40125029943093,"S"
39.9979762785077,5.89041779649933,"S"
49.5807805529869,8.29984653748297,"N"
46.6072730340679,7.23721425216355,"N"
45.1465037718189,7.05617799629197,"N"
37.3798374205173,5.32558044983944,"S"
50.3441481161243,5.31774077623118,"S"
38.484752759901,6.71309333832522,"S"
36.350807393685,5.62785955418234,"S"
31.0274283888838,7.32757976813533,"S"
47.8109046867666,7.64009320023936,"N"
35.1982469613765,5.64620954810333,"S"
32.2532007713763,6.88374637651231,"S"
35.3360325329794,6.42010311098091,"S"
42.3224710255534,5.81831248113611,"N"
34.9271965006573,5.4460528482909,"S"
45.1673004728595,3.62172323724257,"S"
47.9201142524382,8.55880652332518,"N"
48.4706136564536,7.21446667056417,"N"
41.4269831949439,5.32201863898928,"S"
35.5303601605746,6.09148362990085,"S"
46.8965796274064,4.63437315493135,"S"
41.2821583158159,4.09050520258643,"S"
50.7246412803062,9.17359171980984,"N"
35.8560208222594,6.24221503197828,"S"
46.4080417169934,6.68335237872584,"N"
51.1807907453673,8.93054102248747,"N"
41.2939277384331,4.27346731599605,"S"
34.8515426295741,7.49757405965226,"S"
50.9756443312797,9.4531114098187,"N"
45.8351457717058,7.52444762845749,"N"
51.5757948907257,8.41255244562423,"N"
50.5461549948628,7.37856791713254,"N"
43.8784934046776,4.78251675001217,"S"
33.4407728349028,7.06705237799131,"S"
42.687847988914,4.70462608952187,"S"
55.4718765043192,10.1760809093542,"N"
42.7944438506729,6.75575278164462,"N"
40.5784621699149,5.29473006857705,"S"
47.697045776911,6.35679423217104,"N"
42.508736478296,5.12693860133535,"S"
51.1362432144685,8.56195904295884,"N"
36.5347606805949,5.04831502733749,"S"
51.8988930810917,8.16119180677046,"N"
54.8033452621996,8.67501470671501,"N"
55.757611334108,10.7733422363844,"N"
43.6336120825278,5.66254187874008,"S"
36.8599432106449,6.00446815614061,"S"
33.5309316542482,6.59963002510104,"S"
38.242939070893,7.0649199929328,"S"
41.0730044060629,5.16229371885307,"S"
39.5724009985277,6.31305665427634,"S"
53.6885081293986,9.93193011054933,"N"
50.4295214363732,6.78144786354612,"N"
34.3534178158027,6.63853765598748,"S"
30.6702905535665,6.19137921343928,"S"
51.3792446903655,7.91744783786706,"N"
62.3717417939567,10.0306609421304,"N"
52.4229106755393,9.26510081225672,"N"
51.7771600932402,8.7041569675387,"N"
50.5038233694988,9.22958890381432,"N"
42.4333748344263,4.60014521993213,"S"
48.6412466632565,8.13523255816616,"N"
37.1637098012491,5.84239524997451,"S"
32.8427615781033,6.49858288012083,"S"
43.903357002959,8.11715767321743,"N"
38.0942773735962,6.01232662763742,"S"
40.3898300311327,4.83937494821364,"S"
37.1316186021838,5.94113212160104,"S"
51.8647864053467,8.36792298614474,"N"
48.581919085583,7.61388053410619,"N"
48.0772512444631,8.76210136245156,"N"
48.9628876839696,8.29513238028562,"N"
46.6101150898578,7.81860346528107,"N"
43.1419530890105,4.26025672439834,"S"
37.1461356342983,6.96984999244123,"S"
48.3577454243643,8.31221550851914,"N"
51.3564360968759,7.41538490177868,"N"
35.1793065085804,7.3586902994701,"S"
54.7956621770004,8.64371437590297,"N"
36.3372764527484,5.77335621228149,"S"
48.3739305875049,7.7889512316847,"N"
40.1114128332784,5.72393190334973,"S"
51.3988169953976,8.92325914255628,"N"
42.2814572416421,4.99408142846857,"S"
52.0219500309786,8.49884279722573,"N"
53.926595500366,8.57525115375512,"N"
46.0985425227083,8.14558995452892,"N"
47.9848051679617,8.36485757444995,"N"
40.4740752428959,6.27272936566231,"S"
51.593771187052,9.58579641670915,"N"
33.8206578321506,5.67130886066606,"S"
46.5649198995264,7.99582518528425,"N"
57.4497896062737,9.23034419805535,"N"
40.5797507993898,5.91024775444296,"S"
40.2720727691344,5.97973550914803,"S"
35.1393922488841,7.3747182785119,"S"
49.034478191109,7.71155411137344,"N"
54.4607826391905,9.45237164333497,"N"
50.2146467733366,7.73845383095404,"N"
37.5327409930952,6.55273148341763,"S"
45.3291560232363,7.31240527686465,"N"
51.3887295356308,7.98304364210453,"N"
38.5866383911627,5.20849198036162,"S"
48.1709703324695,7.89934606971786,"N"
49.6652633304568,7.98702155147724,"N"
33.0168106476698,6.73972575452759,"S"
48.0964900754301,7.46969767226992,"N"
42.4901704701537,4.97029957626894,"S"
35.6341762575868,6.79274104686095,"S"
36.8129190311887,4.76450110097211,"S"
43.1762913063422,6.6053950839455,"N"
45.5317393030956,8.17710779806741,"N"
43.5350310806614,6.7519494018942,"N"
47.1798024947585,6.9411287388524,"N"
33.1026156170645,5.8753771936566,"S"
60.3706532419568,9.46818326971441,"N"
48.2203565413563,7.65004271392152,"N"
42.4743715839186,4.97072972145793,"S"
53.0279138724643,8.71803935152614,"N"
49.1550767846758,8.10659674198042,"N"
42.1664343517287,4.69687950196114,"S"
49.1841970822046,8.2427700598785,"N"
37.330249512635,5.91720635854594,"S"
54.329785538041,8.77620173117414,"N"
44.3123858474778,4.60877067365108,"S"
